source,jobName,kubeBurner.jobName,kubeBurner.timestamp,label.namespace,label.pod,quantileName,metric,value,unit
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-btjgr,,podMemoryWorkingSet,152051712,bytes
raw/metrics/podCPUUsage.json,,startup-smoke,2026-07-14T01:40:46.265Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-m86zb,,podCPUUsage,0.02097434836276338,cores
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,gatekeeper-system,gatekeeper-controller-74bb4bb4f5-m86zb,,podMemoryWorkingSet,172478464,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-0-1,,podMemoryWorkingSet,129888256,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-1-1,,podMemoryWorkingSet,362704896,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-10-1,,podMemoryWorkingSet,371384320,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-11-1,,podMemoryWorkingSet,362962944,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-12-1,,podMemoryWorkingSet,247627776,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-13-1,,podMemoryWorkingSet,239812608,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-14-1,,podMemoryWorkingSet,252436480,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-15-1,,podMemoryWorkingSet,374140928,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-16-1,,podMemoryWorkingSet,211738624,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-17-1,,podMemoryWorkingSet,372195328,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-18-1,,podMemoryWorkingSet,488603648,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-19-1,,podMemoryWorkingSet,362856448,bytes
raw/metrics/podMemoryWorkingSet.json,,startup-smoke,2026-07-14T01:40:46.265Z,kata-perf-0,kata-perf-2-1,,podMemoryWorkingSet,122712064,bytes
